-2.7688427,1.7847345,-1.249011,1.6099671,2.1353483,-3.079294,-0.43954366,0.13935834,-2.0679867,0.48300153,-3.6643322,-1.0360867,0.038368434,-3.289785,0.04871263,0.709709,-1.4728307,1.7350017,-0.90744674,-2.8982637,-1.6186016,0.6887528,1.198679,-1.1918634,-0.577498,0.26547596,0.4432577,3.9129238,-2.681136,-0.7419711,-2.2021532,-0.6218978
-1.2541579,-2.7287116,0.9182431,1.8323706,1.9346992,-1.8005381,-0.20502312,-0.3593277,-0.0026587918,-0.75684685,-2.676921,2.121909,1.9008304,-0.6989926,-1.9287208,-1.354894,0.08791198,2.8785353,-2.5500987,-0.9088184,-0.8341466,-2.2982874,0.21299598,-0.3825908,-1.1045986,-1.301383,-0.97223437,0.5501243,-0.41326067,2.6756563,-2.7986727,0.10803053
-0.9296886,-1.8890771,1.150834,0.8032787,1.337948,0.880188,0.30242786,-0.26047385,0.07666064,-1.5112319,-2.0906081,1.480306,1.6713105,-1.8258606,2.0836775,-0.97733563,-0.49148715,1.3316549,-3.22682,-0.37422195,-0.58816487,-1.0926013,1.3681493,0.6406553,0.20731674,-2.2490592,-0.4246666,0.6802614,0.21971402,1.1878301,1.1333503,-0.35794488
0.5177866,-2.0178006,-0.10466004,1.0806109,0.76126546,-0.46092668,0.18758692,-0.07398121,0.34635577,-0.84500724,0.009335637,1.0270299,2.7306564,-1.5567914,0.06451209,-1.7243268,0.14915724,2.107179,-2.4425073,-0.40421999,-0.61763614,-2.2059047,-0.0861452,0.44234845,-0.233148,-1.9462248,-1.7408112,0.5070449,-0.7085429,2.0770159,1.5752314,-0.5664742
-0.04846287,-0.98602,-2.7974095,1.6920553,0.28593367,-1.4056824,0.85791904,0.0056866854,0.03515006,-0.42378333,-1.5005437,1.2777205,3.0847223,0.2542353,-1.5229205,-2.3584254,-0.054594338,1.7351229,-2.0421476,-0.12987755,-0.047041133,-1.6449182,-0.21177688,-0.16175878,-1.10591,-1.6229963,-1.0563369,1.1508662,-1.4723941,1.9194906,-0.81511134,-0.80474174
0.38026187,1.4781749,2.764396,-0.32492995,-0.30688477,-1.4971862,-1.3909123,-2.6831772,-0.8580202,-1.2339479,-2.0685108,-0.034528617,-2.057687,-1.5432315,-1.3119134,-2.0482268,0.47008842,-1.1761886,-0.7828414,-0.28179258,-0.89179915,-4.8420653,-0.005395688,1.6371858,2.419528,1.148372,-2.755165,0.89822006,-0.14343768,-3.6999497,1.5201254,0.17238215
-0.25761387,1.5773022,1.9778739,-0.62980556,0.9412406,0.21789718,-0.8180763,-1.682991,-0.28065935,-0.8097825,-2.9069839,-0.36808878,-1.8635815,-1.6609768,0.8568398,-0.39923346,-0.1603909,-0.97999126,0.18557952,-0.83063424,-0.45370978,-1.41402,0.37617746,0.83615875,0.57663125,0.29552093,-0.62026536,1.4330331,-0.5104541,-1.5907841,0.21516307,0.21932125
-1.6599411,1.0758939,2.3914123,-2.1122396,0.13379191,0.10650906,-1.8238229,-0.81199807,-0.86197525,-0.30288798,-1.7608757,-0.62201154,-2.6853926,-3.4874542,2.1525152,0.017591052,-0.42168075,-0.910303,-0.18473569,-0.26415646,-0.022793025,0.38120547,0.08185803,0.30169222,0.9282853,-0.34929076,-1.4023789,0.23894559,0.6503898,-1.9533782,-0.7200658,0.2438092
-0.1720997,-0.28772563,3.434468,-0.5372549,1.5282818,-0.8511215,-1.3287967,-1.6929529,-0.5244884,-0.77468413,-2.5039563,-0.8877078,-1.3129761,-3.6539018,0.84520227,-0.26528284,-2.1391091,0.8580553,0.552196,0.0010465309,-0.33091876,-1.7071687,-0.13771784,-0.15577656,2.055968,0.81625414,0.40954292,-0.3154505,1.1497838,0.23645258,1.575751,-0.45198092
0.46280956,0.89430094,4.029943,-0.8669529,0.40192318,-4.0517445,-0.6102931,-3.9567227,0.47149098,0.7499905,-2.6452742,-0.9208127,-2.5636258,-2.3807437,-2.8762858,-1.3763292,0.6878928,-0.5827475,0.89584196,-0.9853552,-1.0083232,-4.3388615,-0.31264478,-0.48492774,1.2399625,1.8483307,-1.978265,0.5621829,-1.187523,-0.93703985,0.12986262,-0.3249525
-1.7708231,-0.5486847,2.737877,-1.8413811,-0.019011945,-3.6965344,-1.5707383,-3.3739696,1.587496,3.0224197,-1.3132942,-0.85816765,-2.7050135,-0.19975443,-0.006567574,-1.2764721,-0.62896687,-0.26005974,2.243631,0.7520773,1.2720478,-2.1583304,-1.8053123,-1.8551248,0.9371535,1.3986988,-2.1107106,-1.5015407,0.9957316,1.6289023,1.5040401,0.59175944
-0.8910104,1.7203686,0.3648408,0.06917575,3.5031042,-0.7349285,-1.1893517,-1.0642159,-3.1169214,-0.30244908,-3.594813,-2.6090574,-2.325958,-1.2241557,0.82939464,-0.77018917,-1.540346,1.2987504,2.9318414,-0.48354533,-2.3231504,-2.089552,-0.9161175,0.009170294,2.0842907,3.205687,-0.8528167,2.7088416,-0.25285944,-1.3548396,2.155136,-0.10560858
0.53164446,1.8028228,-0.7829197,-1.9074916,-1.05506,-3.6799965,0.22966652,-3.977715,0.68281084,1.7915093,-2.4619908,-1.3577579,-2.3371255,0.80246186,-1.0180324,-3.0511045,-1.0675086,-1.895793,2.0216086,0.8629193,-0.1550143,-1.6134394,-0.88216895,-1.0228136,1.6902385,1.7210472,-0.6799362,-0.0764463,0.3611092,-1.7099844,0.77716833,-1.1669078
-0.6667673,0.9587439,-1.5689116,0.26574767,-0.9288173,-1.2927413,-0.13003033,-2.2485762,0.92935455,0.54080623,-2.339192,0.44424054,0.8038754,4.1099596,0.5485184,-2.5900388,0.36770892,-1.7442818,0.63841826,-0.55693024,1.7470536,-1.5392942,-0.8624677,-0.2887394,-0.40728837,0.23098709,-1.0686207,0.5193459,0.1141531,0.2761079,-0.40685666,0.74833596
1.1885542,0.3141916,-1.4139061,0.79901874,-1.1591996,0.30198437,-0.30085284,-1.2120647,-0.0025318041,0.111621246,-0.4763286,1.3290191,1.6203504,3.8329146,0.4550094,-2.1665235,2.4088283,-0.9952906,-0.4060803,-0.31047988,1.149466,-1.0467298,-0.7742138,1.3341775,-0.6326721,-0.15836816,-2.1684499,0.06487925,0.4067389,0.1633493,-1.6076472,0.48445192
-1.7894186,1.7222328,-1.8445643,-0.26483348,-1.2207996,-3.1768696,-0.29235926,-2.6201453,0.6688327,-0.6009589,-3.355564,0.10130611,0.89520216,3.9882762,-0.5580277,-3.425504,-0.74262214,-2.1541655,-0.0077023953,-0.20214039,0.82917285,-0.8252568,-1.1245396,-1.5127293,-0.30388844,-0.16714591,0.19988924,0.9234076,-1.1708982,-1.42556,0.79293936,1.2967023
0.028221946,1.1449112,-1.7375058,1.0695155,-0.3622898,-2.3300214,0.08550836,-1.9536417,0.8185444,0.14419144,-0.9827016,0.066571295,1.7722671,3.9502337,-2.1828969,-2.2443016,0.32951474,-0.2449708,0.31177616,-0.47499788,0.19304284,-2.3898597,-1.4174337,-0.44844702,-0.0002514273,0.99919903,-1.2302809,1.2279347,-1.8883795,0.024588458,2.1018326,1.0004438
-0.44216862,1.7933085,-2.1778502,0.3387576,-0.82383555,-3.3969038,-0.36359006,-3.326109,0.6482471,3.6202872,-1.381358,-2.3974469,0.9831737,1.8077633,1.1090964,-1.7785884,0.59046626,0.44924334,2.8499088,-3.4144967,-0.18889233,-1.2131355,-1.764185,-2.045356,-1.4499696,1.8863356,-3.6504269,1.68934,-1.5054699,1.994741,-3.1959598,-0.38800552
