3.6361542,3.2622828,2.479707,3.2965896,3.5151498,-0.10128657,1.6101445,3.9324105,1.7611907,1.4720596,2.8643913,-1.9116629,-0.14454657,1.0580834,1.0979334,2.506648
3.9198873,3.6932297,2.6478765,3.2427619,3.6742547,-0.24386202,1.6824561,4.121672,1.8949258,1.5255792,3.1527345,-2.0587678,0.13192317,1.2677743,0.8779299,2.6815684
4.2110205,3.9509096,3.1438808,3.3161044,3.7811306,-0.18862453,1.8958488,4.379482,2.308901,1.6909707,3.463382,-2.2764633,0.4042029,1.4862382,0.9048991,3.0339258
4.4933815,4.1614375,3.520727,3.7275765,4.2979293,-0.056370094,2.185412,4.9625554,2.713757,1.9770657,3.8260221,-2.5906763,-0.033549875,1.515959,1.2529657,3.2799664
4.3928714,4.073108,3.3583424,3.4323738,4.008827,-0.1339848,2.0363028,4.725729,2.5459232,1.8389313,3.6871557,-2.4168441,0.32785612,1.5848241,1.0012742,3.175755
4.3287024,3.9172006,3.3946338,3.3829634,3.9766452,-0.04289241,2.0600238,4.743672,2.5682223,1.8570069,3.6958253,-2.4593315,0.34270668,1.585599,1.0118235,3.143081
4.4543242,3.9866648,3.6510618,3.5813763,4.2635984,0.002054559,2.2090237,4.9641743,2.8437562,2.0028915,3.8295383,-2.595664,0.040985435,1.5711508,1.2625709,3.258442
4.39411,4.0258546,3.3233776,3.4223804,3.9742653,-0.1123529,2.0001256,4.7186947,2.519027,1.839013,3.6785967,-2.4057772,0.40973666,1.6316581,0.9238515,3.1397436
4.5172377,4.103887,3.5349038,3.646157,4.2387686,-0.06944094,2.1396818,4.954832,2.7248907,1.9595946,3.819204,-2.5598888,0.11924407,1.599183,1.1703662,3.2502568
4.4542384,3.9909482,3.548664,3.4943528,4.1511817,-0.04490508,2.1169395,4.8642173,2.778873,1.9391326,3.7858918,-2.5323164,0.18639699,1.61684,1.142998,3.2401032
4.6298194,4.09071,3.7670252,3.7761548,4.436017,0.009015242,2.2881298,5.136106,3.002617,2.0887203,3.972586,-2.6939802,-0.052805573,1.6129107,1.3989389,3.3870063
4.443163,3.9317327,3.6016812,3.5538287,4.263057,-0.036426924,2.1410537,4.9543686,2.9160764,2.0242393,3.7996254,-2.6161952,-0.10821444,1.566418,1.2986449,3.227513
4.439535,3.9841566,3.5134482,3.5166621,4.099778,-0.020133285,2.1190066,4.902266,2.7334085,1.9917847,3.7731135,-2.533417,0.13765234,1.5773481,1.1559396,3.1875827
4.58436,4.069671,3.7603,3.7149916,4.381492,-0.028792819,2.2429888,5.096717,3.004634,2.1032243,3.9181542,-2.6857839,-0.078744665,1.5897317,1.395711,3.3380632
4.6096854,4.0923734,3.7129154,3.7151723,4.3768,-0.021427674,2.2160492,5.108595,2.953344,2.06193,3.9047327,-2.6734178,-0.013992444,1.6196169,1.3160146,3.3449829
4.682305,4.1051583,3.8005497,3.8343205,4.502108,0.004781598,2.2913058,5.199225,3.0277953,2.117831,4.0096927,-2.7370713,-0.06187032,1.6265218,1.4245176,3.4216099
4.603231,4.017549,3.6326096,3.6808898,4.276681,0.029269645,2.1941433,5.026792,2.8359177,2.0184777,3.9165096,-2.63044,0.15258218,1.6335417,1.2222185,3.3260632
4.6241302,4.0636888,3.7172368,3.769145,4.414413,0.034058392,2.2575536,5.119362,2.9806256,2.070065,3.9598331,-2.677594,0.04951985,1.6319343,1.3097306,3.3617444
4.5898504,4.0137568,3.676607,3.734262,4.3943753,0.028265523,2.251706,5.114297,2.9612288,2.052057,3.9611335,-2.639761,0.02413553,1.6235338,1.3158394,3.307346
4.6652,4.0958576,3.7142189,3.8021734,4.4435186,-0.0067644324,2.241708,5.1316423,2.8695765,2.0513616,3.9314587,-2.6663368,0.08432255,1.6130846,1.2842314,3.3691018
4.55959,3.9717975,3.673454,3.6445744,4.318342,0.04275345,2.2327795,5.045248,2.940044,2.0496304,3.9119823,-2.656248,0.11380015,1.6267693,1.2428008,3.3324606
4.632636,4.047809,3.704243,3.7290158,4.3707247,0.028387042,2.2357695,5.1195674,2.9098244,2.062396,3.9425533,-2.6815484,0.11822799,1.6370767,1.270007,3.376513
