-0.3683725,1.0350364,-2.927009,-6.22901,5.055469,1.0029346,1.4021755,5.3787723,-6.316769,3.1349766,3.149652,-6.8247385,3.4936976,0.888252,5.6543565,5.557061,5.960865,-3.6165867,3.024813,1.7571946,-1.4436247,-4.5845137,-7.691339,0.1606699,6.412381,3.4811933,-5.207393,3.408981,0.21620695,2.534042,-7.115964,-0.20711169,-0.8820152,3.8164597,-4.795193,3.9879959,-3.5861313,3.4605925,2.5882108,6.51101,7.674727,3.7272754,-2.8593876,4.005509,0.59338033,2.679105,-3.7270005,-3.6174128,-3.862495,-0.65071243,0.09249601,2.216046,-1.6548946,3.70561,-1.5633999,3.2526648,-2.9242141,-1.8731599,-2.2969584,-4.5996757,1.6183609,-0.78685945,-4.020919,-2.813918
0.029226571,0.9168493,-4.060567,-7.4575963,5.9500747,1.1558708,0.9623793,6.708435,-7.56809,3.813206,3.714154,-8.274287,4.4350486,0.29817754,6.9410233,6.9876876,6.809051,-4.2653685,4.17343,1.6880702,-1.2553725,-5.8243575,-9.073184,0.84667164,7.5077143,3.8846009,-6.4461656,3.851465,0.71297723,3.055489,-8.388067,-0.07110502,-0.47775728,4.4021883,-6.334984,5.0054827,-3.7678747,3.7935057,2.6774974,7.9836526,9.368656,3.9156547,-3.1949973,4.5104976,1.3136971,3.316443,-4.7783017,-4.4479795,-4.852815,-0.77258384,-0.41052824,2.5948856,-2.5569823,4.2334237,-2.5057118,4.2205563,-3.993634,-2.0224519,-3.278085,-5.532814,1.4455451,-0.9818856,-5.2376246,-3.235231
-0.06295769,1.0191872,-4.087197,-7.6229677,6.259829,1.2719021,1.0179381,6.980784,-7.868579,3.8151162,3.7846289,-8.5679035,4.555522,0.45297742,7.2444873,7.133267,7.262984,-4.4169292,4.281496,1.8802099,-1.3592927,-5.9605007,-9.449514,0.7055703,7.8147273,4.141683,-6.684185,4.064839,0.63844985,3.081795,-8.750771,-0.13867629,-0.6112499,4.5964165,-6.4226665,5.1784434,-4.0249095,4.0873814,2.8636723,8.1983385,9.745182,4.0694766,-3.2996457,4.766338,1.2325833,3.3695126,-4.9390507,-4.6037655,-4.997717,-0.87367636,-0.33345607,2.716379,-2.5915427,4.5197973,-2.433536,4.4052696,-4.044628,-2.274665,-3.2747302,-5.8051143,1.6555986,-1.0630385,-5.3946433,-3.3498971
0.08105155,0.7973657,-4.3002076,-7.3709564,6.0681334,1.2855731,0.60881513,6.94058,-7.613149,3.7452986,3.717724,-8.37417,4.4739027,0.1292883,7.044523,6.968641,6.8159447,-4.301936,4.3830132,1.588898,-1.1124401,-5.9040527,-9.038256,1.0995506,7.5310163,3.7647321,-6.596145,3.7424607,0.8171424,3.0080488,-8.422951,-0.06055929,-0.27625293,4.4061794,-6.5915394,5.103432,-3.678637,3.827196,2.5325325,7.9548335,9.506536,3.6697514,-3.21469,4.5523767,1.4864532,3.230803,-4.942644,-4.638883,-5.036907,-0.88681036,-0.5150938,2.661937,-2.6564236,4.244446,-2.6801524,4.350096,-4.1976094,-2.1435661,-3.426449,-5.598614,1.3970363,-1.1728805,-5.324552,-3.2827508
-0.17795649,1.0558478,-4.15591,-7.556999,6.30916,1.4183888,1.0356007,6.9609485,-7.8024507,3.791387,3.8214152,-8.579163,4.5006914,0.5324469,7.2817345,7.055764,7.218492,-4.40971,4.240332,1.8893864,-1.4070594,-5.9123363,-9.407089,0.7480057,7.8635297,4.043353,-6.704164,4.0761604,0.63213354,3.1082752,-8.785942,-0.18764468,-0.5623124,4.648723,-6.526008,5.1975713,-4.0997677,4.10767,2.873259,8.180632,9.658235,3.9834075,-3.3057806,4.836499,1.2207277,3.345682,-4.9307146,-4.6711564,-5.068193,-0.9522277,-0.20429209,2.6407065,-2.454331,4.4572134,-2.4440725,4.315797,-4.0909705,-2.2735703,-3.2908404,-5.8023973,1.6975272,-1.1418105,-5.375103,-3.4265766
-0.11131177,1.072588,-4.2460885,-7.662196,6.3922343,1.4135273,0.96089,7.0996413,-7.9567175,3.8496022,3.8930128,-8.747487,4.5885363,0.5143006,7.356084,7.175498,7.290979,-4.468342,4.3278556,1.8604246,-1.3851535,-6.043341,-9.556201,0.8427539,7.98703,4.064847,-6.8167477,4.058242,0.7049528,3.171323,-8.913939,-0.16400875,-0.49571687,4.6676283,-6.653136,5.277247,-4.1051,4.1184797,2.86844,8.317831,9.842249,4.01616,-3.3910315,4.8852715,1.2940437,3.3990443,-5.004837,-4.7652183,-5.198985,-0.94598204,-0.27992243,2.7182748,-2.557837,4.5253534,-2.505954,4.4635406,-4.1683226,-2.2780805,-3.374924,-5.8790426,1.6713433,-1.179728,-5.459739,-3.447135
-0.13187802,1.059692,-4.21401,-7.606244,6.341893,1.4202499,0.9814529,7.0662546,-7.852888,3.8656678,3.7977204,-8.680801,4.5617976,0.53837395,7.3354025,7.115355,7.2591968,-4.439847,4.2796745,1.9183836,-1.4242845,-5.972829,-9.489653,0.8062596,7.9177747,4.0716887,-6.7672596,4.0641737,0.6633463,3.1311812,-8.881726,-0.1897825,-0.51677406,4.6952605,-6.6005216,5.243774,-4.1210074,4.1079006,2.8670225,8.261018,9.802373,4.024032,-3.3430395,4.869548,1.2543328,3.3724988,-4.9858027,-4.7204027,-5.131448,-0.90756327,-0.2513008,2.6822205,-2.50886,4.5041857,-2.4675987,4.4175916,-4.1106343,-2.2487283,-3.3449166,-5.8587894,1.6747303,-1.1566939,-5.4149346,-3.446169
-0.08005562,1.0716306,-4.2098317,-7.601833,6.296201,1.404418,0.948105,7.018145,-7.828343,3.784023,3.780396,-8.645385,4.525798,0.52145964,7.322252,7.1908655,7.2167044,-4.34921,4.29421,1.8078127,-1.3497143,-5.9539504,-9.4475155,0.8269124,7.894403,3.995026,-6.725345,4.0103364,0.6902331,3.1251261,-8.78922,-0.15685502,-0.46972156,4.649971,-6.5794444,5.210075,-4.0152993,4.0526614,2.7781203,8.164137,9.788633,3.9113414,-3.3209758,4.864152,1.269897,3.4337971,-4.936293,-4.6661525,-5.144918,-0.89639693,-0.33909088,2.6657462,-2.5463047,4.476912,-2.4712954,4.3942885,-4.1044145,-2.188094,-3.358122,-5.7815905,1.6591433,-1.2250975,-5.4503756,-3.359352
-0.1697954,1.10696,-4.129656,-7.5519605,6.3250966,1.3994405,0.9983841,6.9997954,-7.8414154,3.7494278,3.8223276,-8.641158,4.49824,0.5686033,7.3097672,7.103657,7.2592173,-4.3692846,4.2624664,1.8750268,-1.3477979,-5.893115,-9.451734,0.7747393,7.938252,4.0617595,-6.677052,4.081339,0.6439893,3.1053362,-8.831973,-0.20512527,-0.53615975,4.668208,-6.533274,5.1435018,-4.0907745,4.102074,2.8152013,8.144912,9.74856,3.940481,-3.3143954,4.890834,1.2020183,3.3884764,-4.9160137,-4.652205,-5.0822024,-0.9188017,-0.27578804,2.6725357,-2.5040884,4.470363,-2.4010496,4.3535337,-4.0664744,-2.2553883,-3.319671,-5.840498,1.6920735,-1.1816814,-5.3983936,-3.4346976
-0.061429486,1.0356183,-4.231123,-7.548788,6.263533,1.4060878,0.89364284,6.9923344,-7.801215,3.782948,3.8191028,-8.628242,4.5521708,0.46132416,7.296806,7.1226225,7.137515,-4.3576403,4.3121743,1.7684819,-1.3000956,-5.950225,-9.397867,0.9042548,7.8656406,3.9388585,-6.7082996,4.010255,0.7057376,3.1105373,-8.783709,-0.15588179,-0.42524475,4.6269817,-6.6493177,5.194373,-3.9670174,4.007488,2.734478,8.145934,9.723485,3.8809998,-3.33191,4.808029,1.3286724,3.382207,-4.9693456,-4.660995,-5.1416287,-0.90314996,-0.31950748,2.6644583,-2.536104,4.399407,-2.5051477,4.389408,-4.1462445,-2.1672497,-3.4006817,-5.7609286,1.5956109,-1.1872585,-5.405912,-3.4128087
-0.17367864,1.0195091,-4.056304,-7.418108,6.2377095,1.452425,0.9827827,6.806537,-7.6606307,3.6697807,3.719056,-8.451541,4.362881,0.530144,7.1573014,6.893699,7.0855165,-4.302966,4.1693544,1.8583677,-1.356628,-5.80386,-9.203461,0.76589787,7.741698,3.9670684,-6.4672456,4.0212917,0.5872651,3.0709136,-8.621441,-0.20239876,-0.46780878,4.5867195,-6.4130325,5.0191364,-3.9995687,4.0491934,2.7844772,7.9334593,9.51241,3.7926624,-3.2343628,4.828712,1.1866884,3.3056264,-4.8119287,-4.637868,-4.926,-0.9190292,-0.22834255,2.5898213,-2.4429295,4.3752227,-2.4237318,4.1561313,-3.955406,-2.2294242,-3.2584085,-5.71941,1.6597707,-1.1963184,-5.2521873,-3.393489
