16	0	3	2559
16	0	1	2856
16	0	1	1501
16	0	3	2557
16	0	12	2270
16	0	4	765
16	0	4	887
16	0	1	2617
16	0	1	1248
16	0	3	1642
16	0	3	2228
16	0	13	2701
16	0	4	1032
16	0	3	2535
16	0	4	1799
16	0	19	1277
16	0	13	2132
16	0	1	1794
16	0	1	1605
16	0	3	2186
16	0	1	2039
16	0	3	365
16	0	1	336
16	0	12	2923
16	0	3	607
16	0	1	77
16	0	1	781
16	0	1	1415
16	0	1	96
16	0	1	572
16	0	3	1076
16	0	3	2329
16	0	1	1897
16	0	19	1306
16	0	1	919
16	0	4	2019
16	0	4	531
16	0	8	985
16	0	12	2926
16	0	3	435
16	0	4	1812
16	0	7	1125
16	0	4	863
16	0	1	564
16	0	3	2432
16	0	3	1952
16	0	4	775
16	0	3	2581
16	0	1	2174
16	0	13	2126
16	0	1	2769
16	0	4	1802
16	0	3	445
16	0	1	925
16	0	3	2444
16	0	5	1193
16	0	1	1792
16	0	1	1776
16	0	4	183
16	0	3	2592
16	0	3	2513
16	0	1	1046
16	0	12	2911
16	0	1	162
16	0	1	1028
16	0	3	1466
16	0	4	226
16	0	18	969
16	0	4	762
16	0	19	36
16	0	3	215
16	0	4	175
16	0	13	2708
16	0	3	420
16	0	4	1927
16	0	13	2573
16	0	3	1652
16	0	1	936
16	0	13	352
16	0	14	1116
16	0	3	2370
16	0	3	2552
16	0	3	442
16	0	1	563
16	0	4	868
16	0	13	2647
16	0	13	380
16	0	1	1883
16	0	1	2153
16	0	4	1925
16	0	13	1906
16	0	1	278
16	0	0	631
16	0	13	679
16	0	1	2208
16	0	13	469
16	0	1	1864
16	0	13	56
16	0	13	1477
16	0	1	1374
16	0	12	2664
16	0	13	464
16	0	1	1412
16	0	13	1289
16	0	3	1658
16	0	4	1807
16	0	3	2386
16	0	4	889
16	0	1	1741
16	0	1	2122
16	0	1	1698
16	0	4	1
16	0	1	1747
16	0	3	2371
16	0	3	1650
16	0	14	1111
16	0	12	2952
16	0	13	2902
16	0	3	1077
16	0	3	401
16	0	1	561
16	0	3	1079
16	0	1	782
16	0	1	2124
16	0	13	1346
16	0	13	465
16	0	13	2957
16	0	4	884
16	0	4	983
16	0	19	158
16	0	13	2692
16	0	3	2299
16	0	19	2162
16	0	4	1961
16	0	13	62
16	0	13	1692
16	0	17	829
16	0	3	2369
16	0	4	984
16	0	1	2092
16	0	13	675
16	0	12	2942
16	0	3	2435
16	0	1	1502
16	0	3	2779
16	0	3	2541
16	0	3	402
16	0	1	124
16	0	13	488
16	0	3	1438
16	0	1	1523
16	0	4	1855
16	0	3	1645
16	0	1	1860
16	0	4	965
16	0	14	1110
16	0	19	356
16	0	13	2127
16	0	13	2684
16	0	3	2498
16	0	4	1988
16	0	13	485
16	0	13	1586
16	0	3	2366
16	0	1	580
16	0	13	2648
16	0	3	2540
16	0	4	190
16	0	13	55
16	0	13	2281
16	0	4	759
16	0	14	1105
16	0	19	35
16	0	1	2889
16	0	13	2637
16	0	13	732
16	0	4	1920
16	0	12	2943
16	0	4	2032
16	0	1	2194
16	0	12	2915
16	0	1	2144
16	0	7	1166
16	0	3	369
16	0	17	1976
16	0	4	1007
16	0	13	1294
16	0	1	281
16	0	5	1184
16	0	1	1557
16	0	3	2785
16	0	3	2223
16	0	3	220
16	0	1	2113
16	0	1	1781
16	0	13	2694
16	0	1	15
16	0	1	2732
16	0	1	1595
16	0	13	393
16	0	19	1389
16	0	13	1347
16	0	13	2903
16	0	4	2003
16	0	13	739
16	0	4	976
16	0	4	1991
16	0	19	1388
16	0	1	1498
16	0	19	1566
16	0	3	1622
16	0	3	1944
16	0	13	1436
16	0	4	1823
16	0	3	597
16	0	4	883
16	0	1	1550
16	0	3	2335
16	0	13	1231
16	0	1	1707
16	0	2	2974
16	0	3	608
16	0	11	1216
16	0	1	898
16	0	19	2737
16	0	14	1108
16	0	3	2783
16	0	1	274
16	0	4	530
16	0	1	262
16	0	3	444
16	0	19	2258
16	0	8	1151
16	0	1	314
16	0	1	926
16	0	1	1409
16	0	13	2956
16	0	4	227
16	0	1	72
16	0	1	1549
16	0	12	2931
16	0	12	1219
16	0	4	1875
16	0	1	920
16	0	19	2159
16	0	1	2764
16	0	1	802
16	0	19	728
16	0	13	1682
16	0	1	853
16	0	4	1627
16	0	13	140
16	0	3	2806
16	0	6	1204
16	0	3	2437
16	0	4	1039
16	0	1	903
16	0	19	721
16	0	1	1244
16	0	3	584
16	0	4	516
16	0	1	266
16	0	1	2890
16	0	13	2690
16	0	4	3
16	0	8	1157
16	0	13	1225
16	0	3	2543
16	0	1	2097
16	0	17	836
16	0	13	1480
16	0	1	814
16	0	1	901
16	0	3	2417
16	0	8	987
16	0	1	320
16	0	1	900
16	0	13	61
16	0	1	271
16	0	1	793
16	0	3	2504
16	0	13	1221
16	0	1	1369
16	0	1	2858
16	0	13	1059
16	0	3	207
16	0	13	2880
16	0	3	430
16	0	13	1055
16	0	3	1465
16	0	1	1858
16	0	1	915
16	0	13	1395
16	0	17	2816
16	0	13	2291
16	0	1	1866
16	0	1	574
16	0	1	2621
16	0	1	89
16	0	1	1418
16	0	3	2462
16	0	1	1337
16	0	1	571
16	0	1	2246
16	0	3	2449
16	0	4	2023
16	0	8	1143
16	0	13	1690
16	0	1	1258
16	0	1	787
16	0	3	2482
16	0	13	740
16	0	5	1177
16	0	1	201
16	0	13	389
16	0	3	1948
16	0	3	416
16	0	3	2390
16	0	4	864
16	0	4	1033
16	0	3	2539
16	0	1	810
16	0	3	2399
16	0	1	1778
16	0	1	1561
16	0	4	1003
16	0	1	2114
16	0	1	1376
16	0	1	269
16	0	17	1469
16	0	1	1900
16	0	3	1073
16	0	4	1931
16	0	1	933
16	0	4	860
16	0	3	2517
16	0	1	811
16	0	1	1503
16	0	1	1820
16	0	4	882
16	0	13	2865
16	0	4	2239
16	0	13	2867
16	0	1	687
16	0	1	2212
16	0	3	2487
16	0	19	1310
16	0	4	963
16	0	3	497
16	0	4	773
16	0	3	2791
16	0	12	2939
16	0	1	783
16	0	1	1759
16	0	13	2065
16	0	12	2250
16	0	1	1504
16	0	3	2310
16	0	3	2313
16	0	1	2721
16	0	4	1022
16	0	1	0
16	0	1	1898
16	0	4	1914
16	0	4	1850
16	0	1	7
16	0	1	2189
16	0	13	388
16	0	19	2742
16	0	3	1955
16	0	11	1215
16	0	17	824
16	0	13	2710
16	0	4	1020
16	0	17	2837
16	0	1	800
16	0	1	1486
16	0	19	153
16	0	1	2632
16	0	3	2330
16	0	1	1328
16	0	1	2191
16	0	3	2415
16	0	13	2640
16	0	13	345
16	0	4	1891
16	0	7	1173
16	0	1	235
16	0	12	2914
16	0	13	2714
16	0	1	1777
16	0	13	493
16	0	3	454
16	0	1	111
16	0	17	2840
16	0	13	668
16	0	7	1138
16	0	1	2633
16	0	3	2463
16	0	13	1068
16	0	1	575
16	0	13	2286
16	0	1	1514
16	0	1	99
16	0	1	1344
16	0	19	43
16	0	1	1752
16	0	4	246
16	0	1	1885
16	0	13	1084
16	0	3	2599
16	0	4	848
16	0	4	179
16	0	13	1054
16	0	1	128
16	0	1	1257
16	0	1	2625
16	0	12	2547
16	0	1	1317
16	0	1	562
16	0	3	2373
16	0	3	2797
16	0	3	1640
16	0	3	440
16	0	12	2948
16	0	12	2350
16	0	1	1343
16	0	1	1610
16	0	5	1188
16	0	13	731
16	0	12	2658
16	0	3	403
16	0	17	1977
16	0	13	385
16	0	12	2918
16	0	19	39
16	0	19	2738
16	0	1	784
16	0	1	1325
16	0	13	2907
16	0	1	330
16	0	1	2972
16	0	8	1149
16	0	5	990
16	0	13	2953
16	0	1	2863
16	0	8	988
16	0	19	1490
16	0	1	570
16	0	1	2090
16	0	3	2485
16	0	13	2604
16	0	3	1656
16	0	1	2855
16	0	19	1299
16	0	1	2752
16	0	1	696
16	0	19	640
16	0	1	1770
16	0	1	1769
16	0	1	2631
16	0	4	2011
16	0	13	2683
16	0	4	538
16	0	3	2586
16	0	13	386
16	0	1	1608
16	0	1	161
16	0	1	166
16	0	3	2550
16	0	19	2736
16	0	3	1445
16	0	3	2807
16	0	3	2368
16	0	1	1320
16	0	5	991
16	0	19	2079
16	0	3	2297
16	0	1	1519
16	0	1	2636
16	0	1	1763
16	0	13	654
16	0	17	2649
16	0	12	2256
16	0	13	381
16	0	3	456
16	0	12	625
16	0	19	68
16	0	4	1031
16	0	3	1632
16	0	1	904
16	0	19	2759
16	0	19	29
16	0	1	923
16	0	19	1379
16	0	19	2160
16	0	13	1584
16	0	13	290
16	0	3	453
16	0	4	981
16	0	3	2503
16	0	3	2294
16	0	1	1547
16	0	4	982
16	0	13	730
16	0	19	2755
16	0	4	194
16	0	1	2044
16	0	13	346
16	0	4	1937
16	0	3	2225
16	0	3	2395
16	0	17	825
16	0	3	2565
16	0	1	200
16	0	13	2703
16	0	19	1304
16	0	1	2120
16	0	1	2215
16	0	1	941
16	0	13	481
16	0	1	323
16	0	17	1671
16	0	4	850
16	0	13	392
16	0	3	2501
16	0	13	51
16	0	4	1963
16	0	12	2280
16	0	4	1717
16	0	3	2298
16	0	3	2447
16	0	13	463
16	0	3	222
16	0	19	722
16	0	1	2268
16	0	3	443
16	0	12	2933
16	0	3	219
16	0	1	2156
16	0	1	335
16	0	13	1541
16	0	4	978
16	0	3	206
16	0	12	2252
16	0	3	2439
16	0	4	2036
16	0	7	1093
16	0	4	173
16	0	3	2230
16	0	7	1175
16	0	4	1803
16	0	9	1209
16	0	3	431
16	0	3	592
16	0	4	188
16	0	1	203
16	0	13	2066
16	0	3	1660
16	0	1	312
16	0	3	415
16	0	3	404
16	0	1	2609
16	0	12	2937
16	0	1	1830
16	0	19	66
16	0	3	510
16	0	13	133
16	0	19	355
16	0	19	2163
16	0	13	2747
16	0	17	833
16	0	13	2288
16	0	1	751
16	0	12	2354
16	0	13	360
16	0	1	790
16	0	4	1894
16	0	3	508
16	0	13	472
16	0	1	306
16	0	13	1912
16	0	3	2340
16	0	19	155
16	0	17	1968
16	0	1	1694
16	0	1	1740
16	0	13	1908
16	0	13	1460
16	0	3	2811
16	0	1	28
16	0	1	117
16	0	1	286
16	0	1	1322
16	0	3	2469
16	0	13	2644
16	0	13	2130
16	0	3	2385
16	0	1	2178
16	0	17	1675
16	0	1	2182
16	0	1	894
16	0	4	2029
16	0	12	2941
16	0	19	2734
16	0	13	2693
16	0	13	1057
16	0	3	2302
16	0	15	1162
16	0	13	116
16	0	13	378
16	0	13	2671
16	0	1	2892
16	0	13	400
16	0	3	2308
16	0	1	1795
16	0	13	397
16	0	3	2379
16	0	1	2767
16	0	1	2216
16	0	1	1407
16	0	3	449
16	0	17	2843
16	0	1	1748
16	0	19	637
16	0	17	2830
16	0	1	295
16	0	13	2698
16	0	3	2377
16	0	4	256
16	0	3	1635
16	0	11	2821
16	0	13	1050
16	0	4	1922
16	0	1	310
16	0	7	1121
16	0	4	1430
16	0	5	989
16	0	1	812
16	0	1	1353
16	0	4	1822
16	0	6	1202
16	0	17	1979
16	0	13	1544
16	0	1	910
16	0	3	2522
16	0	13	2672
16	0	13	2287
16	0	7	1133
16	0	4	177
16	0	13	462
16	0	4	1918
16	0	19	57
16	0	3	1662
16	0	12	2662
16	0	1	341
16	0	1	854
16	0	3	2188
16	0	19	1303
16	0	13	661
16	0	19	639
16	0	1	1047
16	0	13	2748
16	0	4	2007
16	0	1	123
16	0	1	2110
16	0	4	249
16	0	3	213
16	0	3	2318
16	0	1	2104
16	0	17	834
16	0	1	1862
16	0	4	1024
16	0	1	2181
16	0	4	2009
16	0	2	2975
16	0	1	1520
16	0	9	616
16	0	13	1382
16	0	3	2593
16	0	1	895
16	0	3	2319
16	0	13	398
16	0	5	1099
16	0	1	2244
16	0	4	876
16	0	4	1981
16	0	1	2148
16	0	3	452
16	0	1	1481
16	0	3	2387
16	0	13	2670
16	0	1	322
16	0	1	1424
16	0	1	1263
16	0	3	371
16	0	4	1029
16	0	4	1895
16	0	1	908
16	0	1	1768
16	0	1	121
16	0	1	265
16	0	4	2005
16	0	3	2234
16	0	1	1705
16	0	1	1357
16	0	3	439
16	0	18	972
16	0	12	2275
16	0	1	927
16	0	1	1564
16	0	1	1327
16	0	1	1793
16	0	1	2154
16	0	17	1966
16	0	12	2944
16	0	4	1721
16	0	12	2654
16	0	1	1334
16	0	4	2456
16	0	4	2010
16	0	4	1806
16	0	3	2600
16	0	4	1893
16	0	1	1236
16	0	1	2971
16	0	1	2864
16	0	4	2454
16	0	1	9
16	0	3	2309
16	0	3	2381
16	0	4	1625
16	0	1	119
16	0	13	652
16	0	13	467
16	0	4	776
16	0	3	2481
16	0	17	826
16	0	13	715
16	0	4	1529
16	0	1	2096
16	0	1	284
16	0	13	2289
16	0	3	2798
16	0	13	468
16	0	13	2688
16	0	3	1946
16	0	1	1044
16	0	1	1602
16	0	1	1861
16	0	13	711
16	0	1	126
16	0	3	2442
16	0	3	2523
16	0	3	2412
16	0	13	665
16	0	17	2825
16	0	1	2094
16	0	19	160
16	0	4	1722
16	0	3	1623
16	0	13	2899
16	0	8	1154
16	0	13	2576
16	0	1	1499
16	0	1	1048
16	0	13	2707
16	0	4	1719
16	0	3	1621
16	0	13	1461
16	0	9	613
16	0	3	437
16	0	19	1297
16	0	13	2681
16	0	13	2868
16	0	13	480
16	0	3	362
16	0	13	484
16	0	1	1274
16	0	1	2634
16	0	13	2884
16	0	4	1872
16	0	14	1101
16	0	17	830
16	0	13	2877
16	0	7	1176
16	0	19	60
16	0	4	2006
16	0	3	2375
16	0	1	2751
16	0	1	1372
16	0	4	1809
16	0	17	831
16	0	1	1335
16	0	4	964
16	0	12	2271
16	0	1	1319
16	0	8	1142
16	0	13	650
16	0	13	2955
16	0	3	2789
16	0	1	1887
16	0	17	835
16	0	4	871
16	0	3	2560
16	0	3	2801
16	0	19	2157
16	0	1	1599
16	0	19	132
16	0	4	254
16	0	13	2675
16	0	13	2614
16	0	1	1272
16	0	13	2873
16	0	3	582
16	0	3	1449
16	0	1	2204
16	0	1	1548
16	0	12	2946
16	0	17	1969
16	0	4	181
16	0	3	2404
16	0	1	2762
16	0	1	24
16	0	1	796
16	0	13	54
16	0	13	2607
16	0	1	1619
16	0	4	2
16	0	1	799
16	0	17	2841
16	0	3	1629
16	0	19	1278
16	0	1	1326
16	0	3	2473
16	0	3	2358
16	0	12	2353
16	0	13	2712
16	0	19	545
16	0	1	1700
16	0	3	1949
16	0	1	2628
16	0	1	340
16	0	1	2149
16	0	3	542
16	0	13	664
16	0	1	1484
16	0	4	1017
16	0	17	719
16	0	13	657
16	0	1	2765
16	0	3	2488
16	0	4	532
16	0	13	1366
16	0	3	2583
16	0	3	1448
16	0	1	1239
16	0	13	2704
16	0	1	1772
16	0	3	517
16	0	3	1945
16	0	1	921
16	0	3	2303
16	0	3	2383
16	0	4	1037
16	0	4	1996
16	0	3	2226
16	0	5	1100
16	0	1	1764
16	0	4	1960
16	0	4	1987
16	0	1	296
16	0	1	749
16	0	13	1223
16	0	1	297
16	0	1	1750
16	0	1	685
16	0	3	211
16	0	13	2720
16	0	13	2871
16	0	13	2878
16	0	3	1947
16	0	13	1348
16	0	1	202
16	0	13	2613
16	0	1	1730
16	0	1	280
16	0	13	399
16	0	1	754
16	0	1	2612
16	0	1	2109
16	0	13	2615
16	0	4	1030
16	0	3	1451
16	0	7	1136
16	0	3	450
16	0	1	1749
16	0	4	1940
16	0	1	698
16	0	1	2173
16	0	19	2075
16	0	4	513
16	0	1	163
16	0	1	907
16	0	4	958
16	0	13	2138
16	0	1	1413
16	0	19	141
16	0	13	1384
16	0	17	1971
16	0	13	2718
16	0	3	2357
16	0	1	704
16	0	19	2740
16	0	1	18
16	0	1	329
16	0	19	2158
16	0	3	455
16	0	19	2259
16	0	1	1556
16	0	13	482
16	0	3	2219
16	0	4	861
16	0	4	845
16	0	1	319
16	0	3	511
16	0	3	2792
16	0	19	2171
16	0	3	2464
16	0	1	275
16	0	3	2530
16	0	19	1571
16	0	19	42
16	0	13	292
16	0	1	1330
16	0	12	2279
16	0	4	176
16	0	4	1798
16	0	13	1230
16	0	13	1285
16	0	13	2666
16	0	19	1281
16	0	13	1543
16	0	13	1510
16	0	19	1280
16	0	1	579
16	0	1	1408
16	0	1	681
16	0	13	63
16	0	4	1036
16	0	1	1593
16	0	4	870
16	0	1	569
16	0	19	706
16	0	3	406
16	0	1	929
16	0	13	2715
16	0	13	676
16	0	4	2022
16	0	1	95
16	0	1	2117
16	0	13	347
16	0	3	2509
16	0	4	1890
16	0	13	1462
16	0	1	1241
16	0	1	1761
16	0	3	2443
16	0	8	1160
16	0	17	634
16	0	1	2143
16	0	4	2238
16	0	3	2520
16	0	1	2099
16	0	4	953
16	0	13	2887
16	0	1	1757
16	0	13	713
16	0	19	1284
16	0	1	294
16	0	19	150
16	0	11	1214
16	0	12	2947
16	0	1	1026
16	0	3	602
16	0	12	2273
16	0	10	620
16	0	1	1736
16	0	1	935
16	0	1	1351
16	0	17	821
16	0	13	289
16	0	1	2766
16	0	3	2440
16	0	3	2427
16	0	4	2008
16	0	1	1515
16	0	13	391
16	0	13	2601
16	0	1	301
16	0	4	247
16	0	4	1923
16	0	13	461
16	0	13	1061
16	0	1	741
16	0	13	1229
16	0	3	596
16	0	1	702
16	0	1	1238
16	0	1	239
16	0	1	2618
16	0	12	644
16	0	13	2045
16	0	1	1402
16	0	1	573
16	0	3	1668
16	0	3	2775
16	0	3	594
16	0	4	852
16	0	1	1818
16	0	1	1485
16	0	13	2061
16	0	7	1174
16	0	7	1137
16	0	3	2587
16	0	12	2916
16	0	3	414
16	0	17	635
16	0	4	2004
16	0	1	1356
16	0	1	1247
16	0	13	2140
16	0	19	2161
16	0	4	879
16	0	19	1311
16	0	13	376
16	0	19	2760
16	0	17	1670
16	0	3	589
16	0	19	1377
16	0	17	2815
16	0	4	2026
16	0	4	1023
16	0	3	2790
16	0	1	1329
16	0	4	843
16	0	12	628
16	0	1	699
16	0	4	1835
16	0	4	1878
16	0	1	1695
16	0	1	1733
16	0	1	2116
16	0	5	1183
16	0	4	2024
16	0	1	1555
16	0	1	1233
16	0	4	967
16	0	3	2564
16	0	13	2642
16	0	4	998
16	0	4	1724
16	0	4	1992
16	0	1	2847
16	0	17	1674
16	0	4	866
16	0	13	735
16	0	17	2828
16	0	3	405
16	0	1	2213
16	0	3	1950
16	0	1	785
16	0	13	49
16	0	1	1269
16	0	13	2960
16	0	4	180
16	0	13	474
16	0	19	1577
16	0	17	2836
16	0	13	733
16	0	1	1259
16	0	1	1738
16	0	4	1531
16	0	13	1442
16	0	4	1924
16	0	13	349
16	0	1	1787
16	0	12	2925
16	0	13	489
16	0	13	1684
16	0	1	1817
16	0	3	2305
16	0	1	2891
16	0	4	1854
16	0	1	1618
16	0	13	2963
16	0	1	911
16	0	8	1141
16	0	3	1843
16	0	1	428
16	0	1	2846
16	0	13	663
16	0	3	2394
16	0	3	2800
16	0	19	1572
16	0	4	1838
16	0	1	2040
16	0	12	2254
16	0	3	1452
16	0	7	1167
16	0	13	1394
16	0	3	2778
16	0	1	2051
16	0	4	1797
16	0	13	2131
16	0	4	533
16	0	14	1106
16	0	3	2438
16	0	1	1363
16	0	3	1654
16	0	9	1208
16	0	1	902
16	0	1	1359
16	0	1	1867
16	0	4	1811
16	0	1	2630
16	0	12	2545
16	0	3	2572
16	0	1	2086
16	0	19	726
16	0	13	2645
16	0	3	2502
16	0	1	788
16	0	1	578
16	0	19	152
16	0	7	1131
16	0	3	432
16	0	3	512
16	0	14	1118
16	0	1	693
16	0	12	2938
16	0	13	2668
16	0	4	184
16	0	1	1789
16	0	3	2396
16	0	1	1863
16	0	1	321
16	0	19	59
16	0	1	1766
16	0	3	1467
16	0	3	522
16	0	13	1052
16	0	12	2255
16	0	3	526
16	0	1	1249
16	0	3	1643
16	0	12	2355
16	0	1	2731
16	0	13	487
16	0	1	2049
16	0	3	2558
16	0	4	1821
16	0	1	1264
16	0	1	242
16	0	13	136
16	0	8	1145
16	0	17	2344
16	0	17	2833
16	0	4	185
16	0	3	433
16	0	12	2272
16	0	13	2900
16	0	13	351
16	0	19	1580
16	0	1	1349
16	0	1	1699
16	0	1	343
16	0	7	1191
16	0	3	2799
16	0	4	2021
16	0	1	234
16	0	13	1365
16	0	1	308
16	0	19	157
16	0	1	1739
16	0	13	1383
16	0	4	1847
16	0	1	2728
16	0	1	2970
16	0	19	546
16	0	4	1848
16	0	1	1615
16	0	13	1400
16	0	1	942
16	0	1	2133
16	0	1	2108
16	0	4	891
16	0	14	1104
16	0	4	1849
16	0	8	1155
16	0	3	994
16	0	19	1576
16	0	4	1929
16	0	13	1296
16	0	1	2152
16	0	3	2591
16	0	4	886
16	0	3	524
16	0	4	780
16	0	1	1358
16	0	3	2511
16	0	1	1242
16	0	1	1533
16	0	1	236
16	0	3	2773
16	0	1	1753
16	0	1	1265
16	0	1	1332
16	0	1	1252
16	0	3	2334
16	0	1	1829
16	0	3	2533
16	0	13	492
16	0	1	167
16	0	4	515
16	0	13	457
16	0	1	1270
16	0	13	673
16	0	3	2808
16	0	1	1318
16	0	13	1066
16	0	1	1782
16	0	3	2776
16	0	6	1203
16	0	13	648
16	0	1	2101
16	0	1	316
16	0	1	1702
16	0	13	2674
16	0	3	2327
16	0	3	2382
16	0	3	370
16	0	4	1425
16	0	3	2556
16	0	19	2739
16	0	4	191
16	0	1	2629
16	0	1	339
16	0	19	1378
16	0	13	475
